query_name,rank,fraction,lineage,query_md5,query_filename,f_weighted_at_rank,bp_match_at_rank,query_ani_at_rank,total_weighted_hashes
SRR606249,genus,0.012,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Bordetella,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.007,5140000,0.867,7462785
SRR606249,genus,0.012,Bacteria;Chloroflexi;Chloroflexia;Chloroflexales;Chloroflexaceae;Chloroflexus,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.017,5049000,0.867,7462785
SRR606249,genus,0.011,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;;Leptothrix,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.012,4743000,0.865,7462785
SRR606249,genus,0.011,Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;Gemmatimonas,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.038,4629000,0.864,7462785
SRR606249,genus,0.011,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Ruegeria,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.006,4529000,0.864,7462785
SRR606249,genus,0.010,Bacteria;Thermotogae;Thermotogae;Thermotogales;Thermotogaceae;Thermotoga,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.074,4257000,0.862,7462785
SRR606249,genus,0.010,Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae;Acidobacterium,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.031,4167000,0.861,7462785
SRR606249,genus,0.009,Archaea;Euryarchaeota;Halobacteria;Haloferacales;Haloferacaceae;Haloferax,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.010,3932000,0.860,7462785
SRR606249,genus,0.009,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Geobacteraceae;Geobacter,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.027,3775000,0.859,7462785
SRR606249,genus,0.009,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminiclostridium,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.012,3656000,0.858,7462785
SRR606249,genus,0.008,Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Pyrococcus,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.037,3578000,0.857,7462785
SRR606249,genus,0.008,Archaea;Euryarchaeota;Methanococci;Methanococcales;Methanococcaceae;Methanococcus,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.015,3283000,0.855,7462785
SRR606249,genus,0.008,Bacteria;Deinococcus-Thermus;Deinococci;Deinococcales;Deinococcaceae;Deinococcus,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.006,3201000,0.854,7462785
SRR606249,genus,0.007,Bacteria;Chlorobi;Chlorobia;Chlorobiales;Chlorobiaceae;Pelodictyon,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.011,2963000,0.852,7462785
SRR606249,genus,0.007,Bacteria;Aquificae;Aquificae;Aquificales;Hydrogenothermaceae;Sulfurihydrogenibium,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.012,2895000,0.851,7462785
SRR606249,genus,0.007,Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Spirochaetaceae;Treponema,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.017,2848000,0.851,7462785
SRR606249,genus,0.006,Bacteria;Proteobacteria;Betaproteobacteria;Nitrosomonadales;Nitrosomonadaceae;Nitrosomonas,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.032,2727000,0.850,7462785
SRR606249,genus,0.006,Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Akkermansiaceae;Akkermansia,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.009,2701000,0.849,7462785
SRR606249,genus,0.006,Archaea;Crenarchaeota;Thermoprotei;Sulfolobales;Sulfolobaceae;Sulfolobus,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.026,2679000,0.849,7462785
SRR606249,genus,0.005,Bacteria;Firmicutes;Clostridia;Thermoanaerobacterales;Thermoanaerobacteraceae;Thermoanaerobacter,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.006,2210000,0.844,7462785
SRR606249,genus,0.005,Bacteria;Chlorobi;Chlorobia;Chlorobiales;Chlorobiaceae;Chlorobaculum,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.010,2165000,0.843,7462785
SRR606249,genus,0.005,Archaea;Euryarchaeota;Archaeoglobi;Archaeoglobales;Archaeoglobaceae;Archaeoglobus,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.024,2139000,0.843,7462785
SRR606249,genus,0.005,Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Zymomonas,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.002,2126000,0.843,7462785
SRR606249,genus,0.005,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.008,2108000,0.843,7462785
SRR606249,genus,0.005,Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Wolinella,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.008,2024000,0.842,7462785
SRR606249,genus,0.005,Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.008,1997000,0.841,7462785
SRR606249,genus,0.005,Bacteria;Aquificae;Aquificae;Aquificales;Hydrogenothermaceae;Persephonella,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.013,1938000,0.840,7462785
SRR606249,genus,0.004,Bacteria;Dictyoglomi;Dictyoglomia;Dictyoglomales;Dictyoglomaceae;Dictyoglomus,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.009,1839000,0.839,7462785
SRR606249,genus,0.004,Archaea;Euryarchaeota;Methanococci;Methanococcales;Methanocaldococcaceae;Methanocaldococcus,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.010,1679000,0.837,7462785
SRR606249,genus,0.004,Archaea;Euryarchaeota;Methanopyri;Methanopyrales;Methanopyraceae;Methanopyrus,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.009,1631000,0.836,7462785
SRR606249,genus,0.004,Bacteria;Aquificae;Aquificae;Aquificales;Aquificaceae;Hydrogenobaculum,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.014,1595000,0.835,7462785
SRR606249,genus,0.003,Archaea;Euryarchaeota;;;;Aciduliprofundum,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.010,1477000,0.833,7462785
SRR606249,genus,0.003,Bacteria;Deinococcus-Thermus;Deinococci;Thermales;Thermaceae;Thermus,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.006,1379000,0.831,7462785
SRR606249,genus,0.003,Archaea;Crenarchaeota;Thermoprotei;Desulfurococcales;Desulfurococcaceae;Ignicoccus,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.003,1284000,0.829,7462785
SRR606249,genus,0.001,Archaea;Nanoarchaeota;;Nanoarchaeales;Nanoarchaeaceae;Nanoarchaeum,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.013,431000,0.801,7462785
SRR606249,genus,0.001,Bacteria;Fusobacteria;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.001,270000,0.789,7462785
SRR606249,genus,0.541,unclassified,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.062,229873000,,7462785
SRR606249,species,0.022,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Paraburkholderia;Paraburkholderia xenovorans,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.008,9304000,0.884,7462785
SRR606249,species,0.018,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;Shewanella baltica,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.011,7826000,0.879,7462785
SRR606249,species,0.017,Bacteria;Cyanobacteria;;Nostocales;Nostocaceae;Nostoc;Nostoc sp. PCC 7120,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.023,7288000,0.877,7462785
SRR606249,species,0.017,Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;Planctomycetaceae;Rhodopirellula;Rhodopirellula baltica,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.089,7039000,0.876,7462785
SRR606249,species,0.016,Bacteria;Chloroflexi;Chloroflexia;Herpetosiphonales;Herpetosiphonaceae;Herpetosiphon;Herpetosiphon aurantiacus,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.014,6604000,0.874,7462785
SRR606249,species,0.015,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.014,6259000,0.873,7462785
SRR606249,species,0.013,Bacteria;Actinobacteria;Actinobacteria;Micromonosporales;Micromonosporaceae;Salinispora;Salinispora arenicola,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.011,5629000,0.870,7462785
SRR606249,species,0.013,Archaea;Euryarchaeota;Methanomicrobia;Methanosarcinales;Methanosarcinaceae;Methanosarcina;Methanosarcina acetivorans,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.010,5422000,0.869,7462785
SRR606249,species,0.012,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Bordetella;Bordetella bronchiseptica,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.007,5140000,0.867,7462785
SRR606249,species,0.012,Bacteria;Chloroflexi;Chloroflexia;Chloroflexales;Chloroflexaceae;Chloroflexus;Chloroflexus aurantiacus,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.017,5049000,0.867,7462785
SRR606249,species,0.012,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides vulgatus,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.009,4955000,0.866,7462785
SRR606249,species,0.011,Bacteria;Actinobacteria;Actinobacteria;Micromonosporales;Micromonosporaceae;Salinispora;Salinispora tropica,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.009,4799000,0.865,7462785
SRR606249,species,0.011,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;;Leptothrix;Leptothrix cholodnii,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.012,4743000,0.865,7462785
SRR606249,species,0.011,Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;Gemmatimonas;Gemmatimonas aurantiaca,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.038,4629000,0.864,7462785
SRR606249,species,0.011,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Ruegeria;Ruegeria pomeroyi,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.006,4529000,0.864,7462785
SRR606249,species,0.010,Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae;Acidobacterium;Acidobacterium capsulatum,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.031,4167000,0.861,7462785
SRR606249,species,0.009,Archaea;Euryarchaeota;Halobacteria;Haloferacales;Haloferacaceae;Haloferax;Haloferax volcanii,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.010,3932000,0.860,7462785
SRR606249,species,0.009,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Sulfitobacter;Sulfitobacter sp. NAS-14.1,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.043,3854000,0.859,7462785
SRR606249,species,0.009,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Geobacteraceae;Geobacter;Geobacter sulfurreducens,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.027,3775000,0.859,7462785
SRR606249,species,0.009,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminiclostridium;Ruminiclostridium thermocellum,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.012,3656000,0.858,7462785
SRR606249,species,0.008,Archaea;Euryarchaeota;Methanococci;Methanococcales;Methanococcaceae;Methanococcus;Methanococcus maripaludis,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.015,3283000,0.855,7462785
SRR606249,species,0.008,Bacteria;Deinococcus-Thermus;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;Deinococcus radiodurans,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.006,3201000,0.854,7462785
SRR606249,species,0.007,Bacteria;Chlorobi;Chlorobia;Chlorobiales;Chlorobiaceae;Pelodictyon;Pelodictyon phaeoclathratiforme,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.011,2963000,0.852,7462785
SRR606249,species,0.007,Bacteria;Chlorobi;Chlorobia;Chlorobiales;Chlorobiaceae;Chlorobium;Chlorobium phaeobacteroides,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.012,2875000,0.851,7462785
SRR606249,species,0.007,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio;Desulfovibrio piger,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.012,2865000,0.851,7462785
SRR606249,species,0.007,Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Spirochaetaceae;Treponema;Treponema denticola,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.017,2848000,0.851,7462785
SRR606249,species,0.007,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio;Desulfovibrio vulgaris,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.007,2826000,0.851,7462785
SRR606249,species,0.007,Bacteria;Firmicutes;Clostridia;Thermoanaerobacterales;Thermoanaerobacterales Family III. Incertae Sedis;Caldicellulosiruptor;Caldicellulosiruptor bescii,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.010,2777000,0.850,7462785
SRR606249,species,0.006,Bacteria;Proteobacteria;Betaproteobacteria;Nitrosomonadales;Nitrosomonadaceae;Nitrosomonas;Nitrosomonas europaea,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.032,2727000,0.850,7462785
SRR606249,species,0.006,Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Akkermansiaceae;Akkermansia;Akkermansia muciniphila,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.009,2701000,0.849,7462785
SRR606249,species,0.006,Archaea;Crenarchaeota;Thermoprotei;Sulfolobales;Sulfolobaceae;Sulfolobus;Sulfolobus tokodaii,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.026,2679000,0.849,7462785
SRR606249,species,0.006,Bacteria;Chlorobi;Chlorobia;Chlorobiales;Chlorobiaceae;Chlorobium;Chlorobium limicola,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.012,2672000,0.849,7462785
SRR606249,species,0.006,Bacteria;Firmicutes;Clostridia;Thermoanaerobacterales;Thermoanaerobacterales Family III. Incertae Sedis;Caldicellulosiruptor;Caldicellulosiruptor saccharolyticus,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.011,2601000,0.848,7462785
SRR606249,species,0.005,Archaea;Crenarchaeota;Thermoprotei;Thermoproteales;Thermoproteaceae;Pyrobaculum;Pyrobaculum aerophilum,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.019,2247000,0.844,7462785
SRR606249,species,0.005,Bacteria;Firmicutes;Clostridia;Thermoanaerobacterales;Thermoanaerobacteraceae;Thermoanaerobacter;Thermoanaerobacter pseudethanolicus,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.006,2210000,0.844,7462785
SRR606249,species,0.005,Bacteria;Chlorobi;Chlorobia;Chlorobiales;Chlorobiaceae;Chlorobaculum;Chlorobaculum tepidum,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.010,2165000,0.843,7462785
SRR606249,species,0.005,Archaea;Crenarchaeota;Thermoprotei;Thermoproteales;Thermoproteaceae;Pyrobaculum;Pyrobaculum arsenaticum,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.011,2157000,0.843,7462785
SRR606249,species,0.005,Archaea;Euryarchaeota;Archaeoglobi;Archaeoglobales;Archaeoglobaceae;Archaeoglobus;Archaeoglobus fulgidus,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.024,2139000,0.843,7462785
SRR606249,species,0.005,Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Zymomonas;Zymomonas mobilis,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.002,2126000,0.843,7462785
SRR606249,species,0.005,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas;Porphyromonas gingivalis,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.008,2108000,0.843,7462785
SRR606249,species,0.005,Bacteria;Chlorobi;Chlorobia;Chlorobiales;Chlorobiaceae;Chlorobium;Chlorobium phaeovibrioides,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.016,2067000,0.842,7462785
SRR606249,species,0.005,Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Wolinella;Wolinella succinogenes,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.008,2024000,0.842,7462785
SRR606249,species,0.005,Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus faecalis,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.008,1997000,0.841,7462785
SRR606249,species,0.005,Archaea;Crenarchaeota;Thermoprotei;Thermoproteales;Thermoproteaceae;Pyrobaculum;Pyrobaculum calidifontis,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.014,1980000,0.841,7462785
SRR606249,species,0.005,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Sulfitobacter;Sulfitobacter sp. EE-36,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.015,1952000,0.841,7462785
SRR606249,species,0.005,Bacteria;Aquificae;Aquificae;Aquificales;Hydrogenothermaceae;Persephonella;Persephonella marina,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.013,1938000,0.840,7462785
SRR606249,species,0.004,Bacteria;Thermotogae;Thermotogae;Thermotogales;Thermotogaceae;Thermotoga;Thermotoga neapolitana,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.025,1851000,0.839,7462785
SRR606249,species,0.004,Bacteria;Dictyoglomi;Dictyoglomia;Dictyoglomales;Dictyoglomaceae;Dictyoglomus;Dictyoglomus turgidum,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.009,1839000,0.839,7462785
SRR606249,species,0.004,Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Pyrococcus;Pyrococcus furiosus,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.015,1837000,0.839,7462785
SRR606249,species,0.004,Bacteria;Aquificae;Aquificae;Aquificales;Hydrogenothermaceae;Sulfurihydrogenibium;Sulfurihydrogenibium sp. YO3AOP1,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.010,1777000,0.838,7462785
SRR606249,species,0.004,Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Pyrococcus;Pyrococcus horikoshii,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.022,1741000,0.837,7462785
SRR606249,species,0.004,Archaea;Euryarchaeota;Methanococci;Methanococcales;Methanocaldococcaceae;Methanocaldococcus;Methanocaldococcus jannaschii,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.010,1679000,0.837,7462785
SRR606249,species,0.004,Bacteria;Thermotogae;Thermotogae;Thermotogales;Thermotogaceae;Thermotoga;Thermotoga sp. RQ2,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.043,1672000,0.836,7462785
SRR606249,species,0.004,Archaea;Euryarchaeota;Methanopyri;Methanopyrales;Methanopyraceae;Methanopyrus;Methanopyrus kandleri,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.009,1631000,0.836,7462785
SRR606249,species,0.004,Bacteria;Aquificae;Aquificae;Aquificales;Aquificaceae;Hydrogenobaculum;Hydrogenobaculum sp. Y04AAS1,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.014,1595000,0.835,7462785
SRR606249,species,0.003,Archaea;Euryarchaeota;;;;Aciduliprofundum;Aciduliprofundum boonei,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.010,1477000,0.833,7462785
SRR606249,species,0.003,Bacteria;Deinococcus-Thermus;Deinococci;Thermales;Thermaceae;Thermus;Thermus thermophilus,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.006,1379000,0.831,7462785
SRR606249,species,0.003,Archaea;Crenarchaeota;Thermoprotei;Desulfurococcales;Desulfurococcaceae;Ignicoccus;Ignicoccus hospitalis,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.003,1284000,0.829,7462785
SRR606249,species,0.003,Bacteria;Aquificae;Aquificae;Aquificales;Hydrogenothermaceae;Sulfurihydrogenibium;Sulfurihydrogenibium yellowstonense,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.002,1118000,0.826,7462785
SRR606249,species,0.002,Bacteria;Thermotogae;Thermotogae;Thermotogales;Thermotogaceae;Thermotoga;Thermotoga petrophila,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.006,734000,0.814,7462785
SRR606249,species,0.001,Archaea;Nanoarchaeota;;Nanoarchaeales;Nanoarchaeaceae;Nanoarchaeum;Nanoarchaeum equitans,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.013,431000,0.801,7462785
SRR606249,species,0.001,Bacteria;Fusobacteria;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium;Fusobacterium nucleatum,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.001,270000,0.789,7462785
SRR606249,species,0.541,unclassified,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.062,229873000,,7462785
SRR606249,strain,0.022,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Paraburkholderia;Paraburkholderia xenovorans;Paraburkholderia xenovorans LB400,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.008,9304000,0.884,7462785
SRR606249,strain,0.017,Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;Planctomycetaceae;Rhodopirellula;Rhodopirellula baltica;Rhodopirellula baltica SH 1,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.089,7039000,0.876,7462785
SRR606249,strain,0.016,Bacteria;Chloroflexi;Chloroflexia;Herpetosiphonales;Herpetosiphonaceae;Herpetosiphon;Herpetosiphon aurantiacus;Herpetosiphon aurantiacus DSM 785,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.014,6604000,0.874,7462785
SRR606249,strain,0.015,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron;Bacteroides thetaiotaomicron VPI-5482,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.014,6259000,0.873,7462785
SRR606249,strain,0.013,Bacteria;Actinobacteria;Actinobacteria;Micromonosporales;Micromonosporaceae;Salinispora;Salinispora arenicola;Salinispora arenicola CNS-205,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.011,5629000,0.870,7462785
SRR606249,strain,0.013,Archaea;Euryarchaeota;Methanomicrobia;Methanosarcinales;Methanosarcinaceae;Methanosarcina;Methanosarcina acetivorans;Methanosarcina acetivorans C2A,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.010,5422000,0.869,7462785
SRR606249,strain,0.012,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;Shewanella baltica;Shewanella baltica OS223,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.008,5187000,0.868,7462785
SRR606249,strain,0.012,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Bordetella;Bordetella bronchiseptica;Bordetella bronchiseptica D989,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.007,5140000,0.867,7462785
SRR606249,strain,0.012,Bacteria;Chloroflexi;Chloroflexia;Chloroflexales;Chloroflexaceae;Chloroflexus;Chloroflexus aurantiacus;Chloroflexus aurantiacus J-10-fl,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.017,5049000,0.867,7462785
SRR606249,strain,0.012,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides vulgatus;Bacteroides vulgatus ATCC 8482,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.009,4955000,0.866,7462785
SRR606249,strain,0.011,Bacteria;Actinobacteria;Actinobacteria;Micromonosporales;Micromonosporaceae;Salinispora;Salinispora tropica;Salinispora tropica CNB-440,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.009,4799000,0.865,7462785
SRR606249,strain,0.011,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;;Leptothrix;Leptothrix cholodnii;Leptothrix cholodnii SP-6,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.012,4743000,0.865,7462785
SRR606249,strain,0.011,Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;Gemmatimonas;Gemmatimonas aurantiaca;Gemmatimonas aurantiaca T-27,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.038,4629000,0.864,7462785
SRR606249,strain,0.011,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Ruegeria;Ruegeria pomeroyi;Ruegeria pomeroyi DSS-3,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.006,4529000,0.864,7462785
SRR606249,strain,0.010,Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae;Acidobacterium;Acidobacterium capsulatum;Acidobacterium capsulatum ATCC 51196,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.031,4167000,0.861,7462785
